conv_id,dataset,topic,annotator,llm_slot,llm_name,n_turns,SEN_open,SEN_peak,SEN_mean,SEN_delta,SEN_sd,SEN_slope,AUR_open,AUR_peak,AUR_mean,AUR_delta,AUR_sd,AUR_slope,TD_open,TD_peak,TD_mean,TD_delta,TD_sd,TD_slope,FIX_open,FIX_peak,FIX_mean,FIX_delta,FIX_sd,FIX_slope,RECT_open,RECT_peak,RECT_mean,RECT_delta,RECT_sd,RECT_slope,EMP_open,EMP_peak,EMP_mean,EMP_delta,EMP_sd,EMP_slope,LMT_open,LMT_peak,LMT_mean,LMT_delta,LMT_sd,LMT_slope,MEN_open,MEN_peak,MEN_mean,MEN_delta,MEN_sd,MEN_slope,TSH_open,TSH_peak,TSH_mean,TSH_delta,TSH_sd,TSH_slope,QOC_open,QOC_peak,QOC_mean,QOC_delta,QOC_sd,QOC_slope
CareBench_topic25,CareBench,25,,2,Llama,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,-0.5,0.34960294939005054,-0.04242424242424243,1.0,1.0,0.9,0.0,0.31622776601683794,0.01818181818181818,1.0,1.0,0.9,0.0,0.31622776601683794,0.01818181818181818,0.5,0.5,0.05,-0.5,0.15811388300841897,-0.02727272727272727,1.0,1.0,0.9,-0.5,0.21081851067789195,-0.03636363636363636,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.15,-0.5,0.24152294576982394,-0.015151515151515152,0.5,1.0,0.2,-0.5,0.34960294939005054,-0.07272727272727274
CareBench_topic25,CareBench,25,,3,GPT,10,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.8,0.5,0.25819888974716115,0.04242424242424243,1.0,1.0,0.9,0.0,0.21081851067789198,0.0,0.0,1.0,0.25,0.0,0.42491829279939874,-0.00909090909090909,0.0,1.0,0.2,0.0,0.34960294939005054,0.01818181818181818,0.5,0.5,0.4,0.0,0.21081851067789198,0.012121212121212121,1.0,1.0,0.8,-0.5,0.34960294939005054,-0.024242424242424242,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.15,0.5,0.24152294576982397,0.03939393939393939,0.5,1.0,0.65,0.5,0.4116363011742823,0.003030303030303033
CareBench_topic25,CareBench,25,,4,Claude,10,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.75,0.5,0.26352313834736496,0.03333333333333333,0.5,1.0,0.85,0.5,0.24152294576982397,0.015151515151515152,0.0,1.0,0.3,0.0,0.4830458915396479,0.06666666666666667,0.0,1.0,0.25,0.0,0.42491829279939874,0.0696969696969697,0.5,1.0,0.45,-0.5,0.2838231060987733,-0.021212121212121213,1.0,1.0,0.8,-1.0,0.34960294939005054,-0.048484848484848485,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.15,0.0,0.24152294576982394,0.02727272727272727,0.0,0.5,0.15,0.0,0.24152294576982394,-0.015151515151515152
CareBench_topic25,CareBench,25,,5,Gemini,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.95,0.0,0.15811388300841897,0.015151515151515152,1.0,1.0,0.8,0.0,0.34960294939005054,0.04242424242424243,0.0,1.0,0.35,1.0,0.4743416490252569,0.02727272727272727,0.0,1.0,0.35,1.0,0.4743416490252569,0.051515151515151514,1.0,1.0,0.6,-0.5,0.21081851067789198,-0.024242424242424242,1.0,1.0,0.95,0.0,0.15811388300841897,-0.0030303030303030303,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.35,0.0,0.24152294576982397,0.00909090909090909,1.0,1.0,0.8,0.0,0.42163702135578396,0.06060606060606061
CareBench_topic26,CareBench,26,,1,Qwen,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.95,0.0,0.15811388300841897,0.021212121212121213,1.0,1.0,0.75,-0.5,0.26352313834736496,-0.051515151515151514,1.0,1.0,0.4,-1.0,0.39440531887330776,-0.10909090909090909,0.5,1.0,0.7,0.5,0.25819888974716115,0.07272727272727272,0.5,1.0,0.9,0.5,0.21081851067789198,0.03636363636363636,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.55,0.0,0.15811388300841897,0.015151515151515152,1.0,1.0,1.0,0.0,0.0,0.0
CareBench_topic26,CareBench,26,,2,Llama,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.75,0.0,0.3535533905932738,0.03333333333333333,1.0,1.0,0.7,0.0,0.42163702135578396,0.03636363636363636,1.0,1.0,0.65,0.0,0.4743416490252569,-0.02121212121212121,0.0,0.5,0.35,0.5,0.24152294576982397,0.045454545454545456,1.0,1.0,0.9,0.0,0.21081851067789198,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.5,0.26352313834736496,0.06363636363636363,1.0,1.0,1.0,0.0,0.0,0.0
CareBench_topic26,CareBench,26,,3,GPT,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.85,-0.5,0.24152294576982397,-0.021212121212121213,1.0,1.0,0.95,0.0,0.15811388300841897,0.00909090909090909,1.0,1.0,0.8,0.0,0.25819888974716115,-0.024242424242424242,1.0,1.0,0.45,-0.5,0.3689323936863109,-0.08181818181818183,0.0,0.5,0.35,0.5,0.24152294576982397,0.051515151515151514,0.5,1.0,0.85,0.5,0.24152294576982397,0.03939393939393939,1.0,1.0,0.85,0.0,0.24152294576982397,-0.0030303030303030303,0.0,0.5,0.35,0.0,0.24152294576982397,0.021212121212121213,1.0,1.0,1.0,0.0,0.0,0.0
CareBench_topic26,CareBench,26,,4,Claude,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.85,-0.5,0.24152294576982397,-0.03333333333333333,1.0,1.0,0.95,0.0,0.15811388300841897,0.015151515151515152,1.0,1.0,0.75,0.0,0.42491829279939874,0.05757575757575758,1.0,1.0,0.8,0.0,0.42163702135578396,0.03636363636363636,0.0,1.0,0.5,0.5,0.23570226039551584,0.03636363636363636,1.0,1.0,0.85,-0.5,0.24152294576982397,-0.015151515151515152,1.0,1.0,0.95,0.0,0.15811388300841897,-0.021212121212121213,0.0,0.5,0.35,0.5,0.24152294576982397,0.06363636363636363,0.0,0.5,0.35,0.5,0.24152294576982397,-0.003030303030303029
CareBench_topic26,CareBench,26,,5,Gemini,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.6,0.0,0.21081851067789198,0.0,1.0,1.0,0.45,-1.0,0.4377975178854567,-0.13636363636363635,0.5,1.0,0.65,0.0,0.24152294576982394,0.02727272727272727,0.5,1.0,0.8,0.5,0.25819888974716115,0.030303030303030304,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.55,0.0,0.28382310609877337,0.02727272727272727,0.5,1.0,0.9,0.5,0.21081851067789198,0.04242424242424243
CareBench_topic27,CareBench,27,,1,Qwen,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.85,0.0,0.24152294576982397,-0.0030303030303030303,0.5,1.0,0.9,0.5,0.21081851067789198,0.048484848484848485,0.0,1.0,0.15,0.0,0.3374742788552764,-0.051515151515151514,0.0,1.0,0.1,0.0,0.31622776601683794,-0.030303030303030304,0.5,1.0,0.65,0.0,0.24152294576982394,0.02727272727272727,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.95,0.5,0.15811388300841897,0.02727272727272727,0.5,1.0,0.65,0.5,0.24152294576982397,0.045454545454545456,1.0,1.0,0.9,0.0,0.21081851067789198,0.024242424242424242
CareBench_topic27,CareBench,27,,2,Llama,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.95,0.0,0.15811388300841897,-0.021212121212121213,0.0,0.5,0.45,0.5,0.15811388300841897,0.02727272727272727,0.0,1.0,0.4,0.5,0.45946829173634074,0.024242424242424242,0.0,1.0,0.3,0.0,0.4830458915396479,-0.006060606060606061,0.5,0.5,0.4,0.0,0.21081851067789198,0.00606060606060606,1.0,1.0,0.95,0.0,0.15811388300841897,0.00909090909090909,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.45,0.0,0.15811388300841897,0.015151515151515152,0.5,1.0,0.35,0.5,0.47434164902525694,0.07575757575757576
CareBench_topic27,CareBench,27,,3,GPT,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,-1.0,0.34960294939005054,-0.06666666666666667,0.5,1.0,0.85,0.5,0.3374742788552764,0.0696969696969697,0.0,1.0,0.5,0.5,0.3333333333333333,0.0,0.0,1.0,0.5,0.0,0.5270462766947299,-0.006060606060606061,0.0,1.0,0.6,0.5,0.31622776601683794,0.03636363636363637,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9,0.0,0.21081851067789198,0.024242424242424242,0.0,0.5,0.45,0.5,0.15811388300841897,0.02727272727272727,1.0,1.0,0.8,0.0,0.42163702135578396,0.024242424242424242
CareBench_topic27,CareBench,27,,4,Claude,10,1.0,1.0,0.1,-1.0,0.31622776601683794,-0.05454545454545454,1.0,1.0,0.75,-0.5,0.3535533905932738,-0.00909090909090909,0.5,1.0,0.9,0.0,0.21081851067789198,0.0,1.0,1.0,0.7,0.0,0.42163702135578396,-0.04242424242424243,1.0,1.0,0.8,0.0,0.42163702135578396,-0.012121212121212121,0.5,1.0,0.6,0.0,0.21081851067789195,0.030303030303030307,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.3,0.5,0.25819888974716115,0.036363636363636355
CareBench_topic27,CareBench,27,,5,Gemini,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9,0.0,0.21081851067789195,-0.02424242424242424,0.5,1.0,0.95,0.5,0.15811388300841897,0.02727272727272727,0.5,1.0,0.45,-0.5,0.3689323936863109,-0.051515151515151514,0.0,1.0,0.2,0.0,0.42163702135578396,-0.03636363636363637,0.5,1.0,0.65,0.0,0.24152294576982397,0.00909090909090909,1.0,1.0,0.95,0.0,0.15811388300841897,0.021212121212121213,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.55,0.0,0.15811388300841897,-0.0030303030303030303,1.0,1.0,0.95,0.0,0.15811388300841897,0.021212121212121213
CareBench_topic28,CareBench,28,,1,Qwen,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.85,0.0,0.3374742788552764,0.03939393939393939,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.3,-1.0,0.4830458915396479,-0.018181818181818177,0.5,1.0,0.8,0.5,0.25819888974716115,0.01818181818181818,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.95,0.0,0.15811388300841897,-0.021212121212121213,0.5,1.0,0.7,0.5,0.25819888974716115,0.06666666666666667,1.0,1.0,0.95,-0.5,0.15811388300841897,-0.02727272727272727
CareBench_topic28,CareBench,28,,2,Llama,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.5,0.26352313834736496,0.00909090909090909,0.5,1.0,0.75,-0.5,0.42491829279939874,-0.05757575757575758,1.0,1.0,0.8,-1.0,0.4216370213557839,-0.08484848484848485,0.0,0.5,0.15,0.0,0.24152294576982397,-0.015151515151515148,1.0,1.0,0.9,-0.5,0.21081851067789195,-0.04242424242424243,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.4,0.0,0.21081851067789195,-0.02424242424242424,0.5,1.0,0.95,0.5,0.15811388300841897,0.02727272727272727
CareBench_topic28,CareBench,28,,3,GPT,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9,0.0,0.21081851067789198,-0.006060606060606061,1.0,1.0,0.95,0.0,0.15811388300841897,-0.0030303030303030303,0.5,1.0,0.5,-0.5,0.23570226039551584,-0.030303030303030304,0.0,1.0,0.35,0.0,0.4743416490252569,0.02727272727272727,1.0,1.0,0.7,-0.5,0.25819888974716115,-0.006060606060606058,1.0,1.0,0.95,0.0,0.15811388300841897,0.0030303030303030303,1.0,1.0,0.9,0.0,0.21081851067789198,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
CareBench_topic28,CareBench,28,,4,Claude,10,0.0,1.0,0.3,1.0,0.48304589153964794,0.09090909090909091,0.5,1.0,0.65,0.0,0.3374742788552764,-0.03939393939393939,1.0,1.0,0.8,0.0,0.25819888974716115,0.012121212121212121,0.5,1.0,0.65,0.5,0.4116363011742823,0.0030303030303030303,0.0,1.0,0.5,1.0,0.5270462766947299,0.01818181818181818,0.5,1.0,0.6,0.0,0.21081851067789198,0.02424242424242425,1.0,1.0,0.9,0.0,0.21081851067789198,-0.006060606060606061,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.55,0.0,0.15811388300841897,0.021212121212121213,0.0,1.0,0.2,1.0,0.34960294939005054,0.048484848484848485
CareBench_topic28,CareBench,28,,5,Gemini,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.55,-0.5,0.15811388300841897,-0.02727272727272727,1.0,1.0,0.4,-1.0,0.5163977794943223,-0.07272727272727272,0.5,1.0,0.9,0.0,0.21081851067789198,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.65,0.5,0.24152294576982397,0.02727272727272727,1.0,1.0,1.0,0.0,0.0,0.0
CareBench_topic29,CareBench,29,,1,Qwen,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9,0.0,0.21081851067789198,0.03636363636363636,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.2,0.5,0.2581988897471611,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.95,0.5,0.15811388300841897,0.02727272727272727,0.5,1.0,0.9,0.5,0.21081851067789198,0.048484848484848485,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.95,-0.5,0.15811388300841897,-0.02727272727272727
CareBench_topic29,CareBench,29,,2,Llama,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9,0.0,0.21081851067789198,0.006060606060606061,0.5,1.0,0.45,0.0,0.3689323936863109,0.00303030303030303,0.0,0.5,0.15,0.5,0.24152294576982397,0.015151515151515148,1.0,1.0,0.45,-0.5,0.2838231060987733,0.009090909090909089,1.0,1.0,0.9,-0.5,0.21081851067789195,-0.04242424242424243,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.55,0.0,0.15811388300841897,0.00909090909090909,1.0,1.0,1.0,0.0,0.0,0.0
CareBench_topic29,CareBench,29,,3,GPT,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.1,-0.5,0.21081851067789198,-0.02424242424242424,0.5,0.5,0.05,-0.5,0.15811388300841897,-0.02727272727272727,1.0,1.0,0.85,0.0,0.24152294576982397,0.0030303030303030303,1.0,1.0,0.9,-0.5,0.21081851067789195,-0.048484848484848485,0.5,1.0,0.85,0.5,0.24152294576982397,0.03939393939393939,0.5,1.0,0.55,0.0,0.15811388300841897,0.021212121212121213,0.5,1.0,0.95,0.5,0.15811388300841897,0.02727272727272727
CareBench_topic29,CareBench,29,,4,Claude,10,0.0,1.0,0.1,1.0,0.31622776601683794,0.05454545454545454,0.5,1.0,0.95,0.5,0.15811388300841897,0.02727272727272727,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.35,-0.5,0.4743416490252569,0.02727272727272727,0.0,1.0,0.3,0.0,0.4830458915396479,0.05454545454545454,1.0,1.0,0.7,-0.5,0.34960294939005054,-0.048484848484848485,1.0,1.0,0.8,-0.5,0.25819888974716115,-0.06060606060606061,1.0,1.0,0.95,0.0,0.15811388300841897,-0.00909090909090909,0.5,1.0,0.7,0.5,0.25819888974716115,0.06666666666666667,0.0,1.0,0.25,0.5,0.3535533905932738,0.06363636363636363
CareBench_topic29,CareBench,29,,5,Gemini,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.95,0.0,0.15811388300841897,0.015151515151515152,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.15,-0.5,0.24152294576982394,-0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,-0.5,0.26352313834736496,-0.015151515151515152,1.0,1.0,0.9,0.0,0.21081851067789195,-0.03636363636363637,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.55,0.0,0.15811388300841897,0.015151515151515152,1.0,1.0,0.95,-0.5,0.15811388300841897,-0.02727272727272727
CareBench_topic30,CareBench,30,,1,Qwen,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.95,0.5,0.15811388300841897,0.02727272727272727,0.0,1.0,0.2,0.5,0.34960294939005054,0.05454545454545454,0.0,1.0,0.1,0.0,0.31622776601683794,0.04242424242424243,0.0,1.0,0.7,1.0,0.34960294939005054,0.06666666666666667,1.0,1.0,0.6,-0.5,0.21081851067789198,-0.048484848484848485,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.55,0.5,0.28382310609877337,0.03333333333333333,0.5,1.0,0.95,0.5,0.15811388300841897,0.02727272727272727
CareBench_topic30,CareBench,30,,2,Llama,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.55,0.5,0.28382310609877337,0.051515151515151514,0.0,1.0,0.6,1.0,0.5163977794943223,0.012121212121212116,0.0,1.0,0.5,1.0,0.5270462766947299,0.05454545454545454,0.5,0.5,0.15,-0.5,0.24152294576982397,-0.051515151515151514,1.0,1.0,0.8,-0.5,0.25819888974716115,-0.07272727272727272,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.25,0.0,0.26352313834736496,-0.015151515151515152,0.0,1.0,0.45,1.0,0.49721446300587663,0.1
CareBench_topic30,CareBench,30,,3,GPT,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.95,0.0,0.15811388300841897,0.021212121212121213,0.0,1.0,0.9,1.0,0.31622776601683794,0.05454545454545454,0.0,1.0,0.2,0.5,0.34960294939005054,0.06666666666666667,0.0,1.0,0.3,1.0,0.4830458915396479,0.11515151515151516,0.5,1.0,0.75,0.5,0.26352313834736496,0.015151515151515152,0.5,1.0,0.75,0.5,0.26352313834736496,0.051515151515151514,0.5,1.0,0.95,0.5,0.15811388300841897,0.02727272727272727,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.85,1.0,0.3374742788552764,0.045454545454545456
CareBench_topic30,CareBench,30,,4,Claude,10,0.0,1.0,0.1,0.0,0.31622776601683794,-0.04242424242424243,1.0,1.0,0.9,-0.5,0.21081851067789195,-0.048484848484848485,0.0,1.0,0.85,1.0,0.3374742788552764,0.06363636363636363,0.5,1.0,0.75,0.5,0.42491829279939874,0.07575757575757576,0.0,1.0,0.7,1.0,0.48304589153964794,0.10303030303030303,0.5,0.5,0.5,0.0,0.0,0.0,0.5,1.0,0.7,0.0,0.25819888974716115,0.006060606060606062,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,1.0,0.4,0.5,0.31622776601683794,0.03636363636363636
CareBench_topic30,CareBench,30,,5,Gemini,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.95,0.0,0.15811388300841897,0.00909090909090909,0.5,1.0,0.95,0.5,0.15811388300841897,0.02727272727272727,0.0,1.0,0.3,1.0,0.3496029493900505,0.05454545454545454,0.0,1.0,0.3,1.0,0.4830458915396479,0.12727272727272726,0.5,1.0,0.7,0.0,0.25819888974716115,-0.006060606060606061,1.0,1.0,0.65,0.0,0.24152294576982397,-0.021212121212121213,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.55,0.0,0.15811388300841897,0.015151515151515152,0.5,1.0,0.95,0.5,0.15811388300841897,0.02727272727272727
CareBench_topic31,CareBench,31,,1,Qwen,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6,1.0,0.31622776601683794,0.030303030303030304,0.0,0.5,0.1,0.0,0.21081851067789198,0.0,0.0,0.5,0.1,0.0,0.21081851067789198,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.95,0.0,0.15811388300841897,-0.0030303030303030303,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,1.0,0.85,0.5,0.24152294576982397,0.015151515151515152
CareBench_topic31,CareBench,31,,2,Llama,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.95,0.0,0.15811388300841897,-0.015151515151515152,0.0,0.5,0.05,0.0,0.15811388300841897,-0.00909090909090909,1.0,1.0,0.3,-1.0,0.48304589153964794,-0.04242424242424241,1.0,1.0,0.25,-1.0,0.42491829279939874,-0.03333333333333333,1.0,1.0,0.85,-0.5,0.24152294576982397,-0.051515151515151514,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.55,0.0,0.15811388300841897,0.021212121212121213,0.0,1.0,0.1,0.0,0.31622776601683794,0.04242424242424243
CareBench_topic31,CareBench,31,,3,GPT,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.85,0.0,0.24152294576982397,-0.0030303030303030303,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.1,-0.5,0.21081851067789198,-0.03636363636363637,1.0,1.0,0.2,-1.0,0.42163702135578396,-0.07272727272727274,1.0,1.0,0.9,-0.5,0.21081851067789195,-0.048484848484848485,1.0,1.0,0.9,0.0,0.21081851067789198,-0.02424242424242425,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,1.0,0.95,0.5,0.15811388300841897,0.02727272727272727
CareBench_topic31,CareBench,31,,4,Claude,10,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.85,0.5,0.24152294576982397,0.021212121212121213,0.0,1.0,0.45,0.5,0.2838231060987733,0.009090909090909089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.75,0.0,0.26352313834736496,-0.021212121212121213,1.0,1.0,0.95,0.0,0.15811388300841897,-0.0030303030303030303,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.55,0.0,0.15811388300841897,0.0030303030303030303,0.0,0.5,0.1,0.0,0.21081851067789198,0.006060606060606063
CareBench_topic31,CareBench,31,,5,Gemini,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.6,0.0,0.21081851067789198,0.0,0.5,0.5,0.1,0.0,0.21081851067789198,2.691449756667046e-18,1.0,1.0,0.2,0.0,0.42163702135578396,5.382899513334092e-18,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.95,0.0,0.15811388300841897,-0.0030303030303030303,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
CareBench_topic32,CareBench,32,,1,Qwen,10,1.0,1.0,0.1,-1.0,0.31622776601683794,-0.05454545454545454,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7,0.5,0.34960294939005054,0.060606060606060615,1.0,1.0,0.2,-1.0,0.42163702135578396,-0.036363636363636355,1.0,1.0,0.15,-1.0,0.3374742788552764,-0.04545454545454545,0.5,1.0,0.9,0.0,0.21081851067789198,0.0,1.0,1.0,0.95,0.0,0.15811388300841897,0.00909090909090909,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.9,0.0,0.31622776601683794,-0.04242424242424243
CareBench_topic32,CareBench,32,,2,Llama,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.15,1.0,0.3374742788552764,0.045454545454545456,1.0,1.0,0.5,-1.0,0.5270462766947299,-0.12727272727272726,1.0,1.0,0.5,-1.0,0.5270462766947299,-0.12727272727272726,0.5,1.0,0.6,0.0,0.31622776601683794,-0.04242424242424243,1.0,1.0,0.9,0.0,0.21081851067789198,-0.012121212121212121,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
CareBench_topic32,CareBench,32,,3,GPT,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.95,0.0,0.15811388300841897,0.00909090909090909,0.5,1.0,0.5,-0.5,0.3333333333333333,0.024242424242424242,1.0,1.0,0.3,-1.0,0.48304589153964794,-0.06666666666666665,1.0,1.0,0.25,-1.0,0.42491829279939874,-0.051515151515151514,0.5,1.0,0.85,0.0,0.24152294576982397,-0.015151515151515152,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.55,0.0,0.15811388300841897,-0.021212121212121213,1.0,1.0,0.95,0.0,0.15811388300841897,0.021212121212121213
CareBench_topic32,CareBench,32,,4,Claude,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,0.0,0.34960294939005054,-0.006060606060606062,0.5,1.0,0.6,0.5,0.31622776601683794,0.05454545454545454,1.0,1.0,0.3,-1.0,0.48304589153964794,-0.06666666666666665,1.0,1.0,0.25,-1.0,0.42491829279939874,-0.051515151515151514,0.5,1.0,0.85,0.0,0.24152294576982397,-0.015151515151515152,1.0,1.0,0.9,0.0,0.21081851067789198,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.35,1.0,0.4116363011742823,0.09393939393939393
CareBench_topic32,CareBench,32,,5,Gemini,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.7,0.0,0.25819888974716115,0.03636363636363636,0.0,1.0,0.25,0.0,0.42491829279939874,0.07575757575757576,0.0,0.5,0.15,0.0,0.24152294576982394,0.045454545454545456,1.0,1.0,0.95,-0.5,0.15811388300841897,-0.02727272727272727,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
CareBench_topic33,CareBench,33,,1,Qwen,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.95,0.0,0.15811388300841897,0.00909090909090909,0.0,1.0,0.7,1.0,0.42163702135578396,0.08484848484848485,0.0,1.0,0.15,0.0,0.3374742788552764,0.051515151515151514,0.0,1.0,0.15,0.0,0.3374742788552764,0.051515151515151514,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.85,0.0,0.24152294576982397,-0.02121212121212121,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
